,JP001,JP002,JP003,JP004,JP005,JP006,JP007,JP008
Aip,12.39029333,12.27815649,12.59998757,12.3952794,12.0618883,12.26257133,12.2210367,12.28687934
Aipl1,6.911497854,6.615451573,6.261627429,6.648718677,6.851426199,6.75851547,6.75928054,6.379751858
Aire,6.484724651,6.772435806,6.171011212,6.027897786,6.570593031,6.109469926,6.608577598,6.712190043
Ajap1,11.65622451,12.02599963,11.59671846,11.39915347,9.583861811,10.81021973,10.89145883,10.76941511
Ajm1,11.83111267,11.7212933,11.59687561,11.58515315,10.64973217,10.86381385,11.2442819,10.78798513
Ajuba,6.487839947,7.254800935,6.895969181,7.091488109,8.143104485,7.539533187,8.255354241,7.867875594
Ak1,12.55332136,12.58445381,12.70176035,12.63545544,12.54462797,12.55916911,12.43374924,12.47570078
AK157302,6.413788647,5.879159283,6.05073881,6.179861307,6.073661247,5.879159283,6.242891304,6.186112452
Ak2,10.31569735,10.13301594,10.25252715,10.41630127,11.1925315,11.08072878,10.84242727,11.05487039
Ak3,12.23650884,12.20324891,12.2837027,12.57388324,14.0573479,13.5604366,13.34484,13.40451345
Ak3l2-ps,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Ak4,11.75240534,12.12054714,11.88907415,12.01974601,12.58559622,11.83419749,11.99427358,11.98387625
Ak5,13.74171868,14.06554004,13.80809146,13.5310889,11.53877665,12.67768226,12.89412292,12.93770153
Ak6,12.39299799,12.5711246,12.48378915,12.31305912,12.23355973,12.43143529,12.38162851,12.6524113
Ak7,6.597811043,7.340740726,6.836905527,6.645938559,6.993886201,6.445327204,7.359410227,7.121442801
Ak8,8.203722633,8.201541861,8.166050551,7.959078735,6.644310614,6.854777994,7.09468503,6.976958389
Ak9,6.627108712,6.861491295,6.443346171,6.740150197,6.569698037,6.72367488,6.812680949,6.608876608
Akain1,7.973542908,8.156202732,8.378128894,7.97693207,6.625135409,7.061138928,7.34259633,7.191187283
Akap1,10.91895391,10.91766713,10.93061134,10.81585082,10.78938159,10.82969827,10.84489126,10.73674265
Akap10,10.1950968,10.05044911,10.1293584,10.14586922,10.0358481,10.08007764,10.1618421,9.964483472
Akap11,12.39670022,13.07945156,12.38571026,12.38760405,11.98017239,11.853752,11.8661496,11.8935176
Akap12,9.318049488,9.06512546,9.274844051,9.866224035,9.151249955,8.937016668,9.281577129,9.066743403
Akap13,9.363753382,9.939015549,9.187370405,9.87991823,10.55301857,9.898249779,10.13176521,10.00855625
Akap14,6.373971805,6.182920781,6.361794793,6.336334022,6.073470777,5.879159283,6.739080686,6.273905854
Akap17b,10.02799966,10.16896162,10.1746435,9.887926814,8.687417416,8.966917739,9.241949996,9.057422496
Akap2,9.394341952,9.344810223,9.835551418,9.26643262,8.831632188,9.050163017,9.429164503,9.02258967
Akap3,6.284031213,6.093829431,6.287233562,5.879159283,6.153667837,5.879159283,5.879159283,5.879159283
Akap4,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Akap5,11.71531103,12.06500242,11.56552907,11.45478359,9.753943337,10.30615935,10.80545094,10.8137153
Akap6,13.01028555,12.72963675,12.62490369,12.81763929,11.64200428,11.80041206,12.30296913,11.75701712
Akap7,11.04672187,10.69364262,10.88484647,10.89591164,11.33627816,11.04541311,11.05086905,11.13102665
Akap8,11.94002856,11.42811206,11.21608858,11.81952605,11.90979731,11.50740141,11.61275375,11.68233625
Akap8l,13.03110606,12.97101687,12.73578522,12.72441988,12.7521216,12.51800492,12.3174516,12.52931498
Akap9,11.78786356,11.53082553,11.77485603,11.1919394,11.66993432,11.29370904,11.55002704,11.46186268
Akip1,7.749151846,8.006533843,7.736229527,8.065455958,8.348356436,8.44433664,8.147752386,8.552193366
Akirin1,12.26724084,12.36925086,12.32179861,12.33165244,12.30876484,12.27661708,12.2362383,12.4166515
Akirin1-ps,5.879159283,6.111068849,5.879159283,5.879159283,5.879159283,6.060212604,6.186656693,5.879159283
Akirin2,11.69321891,11.65563058,11.76884624,11.71471835,11.16093274,11.49191758,11.44196244,11.45501072
Akna,8.400697531,8.652548203,8.826168438,9.274557991,10.45866651,10.15679154,10.04238823,9.808880281
Aknad1,7.380353786,6.589041544,6.484149036,6.43517408,6.681556551,6.496115377,6.528153236,6.419507963
Akp-ps1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Akp3,5.879159283,5.879159283,5.879159283,6.130489442,6.153138059,6.304621577,5.879159283,6.055449656
Akr1a1,14.26503274,14.29714459,14.57408518,14.32408681,13.77675873,14.07675564,14.16825344,14.15741547
Akr1b10,9.831791322,9.803021986,9.947688651,10.22453502,11.60104913,11.27888184,11.05221649,11.03219951
Akr1b3,11.48995028,11.47153385,11.78171093,11.48605848,11.26070742,11.59289949,11.53260475,11.48408194
Akr1b7,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.347516036,5.879159283,5.879159283
Akr1b8,6.544645142,6.585226579,6.726849309,6.837921289,8.22890307,7.594283832,7.48039733,7.461412793
Akr1c12,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Akr1c13,6.31224719,6.377240587,5.879159283,6.453049135,6.882359108,6.667633243,6.77619006,6.756712366
Akr1c14,5.879159283,5.879159283,5.879159283,6.362114916,6.232476657,6.052000825,5.879159283,5.879159283
Akr1c18,5.879159283,6.105377198,6.695907244,6.384416306,5.879159283,6.588031515,5.879159283,6.301042759
Akr1c19,5.99776451,5.879159283,6.021170814,5.879159283,7.410111478,6.531867125,6.863899603,6.687530961
Akr1c20,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.137554817,5.879159283
Akr1c21,6.229804942,6.408296888,5.879159283,5.879159283,6.365693703,5.879159283,5.879159283,6.167239916
Akr1c6,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Akr1cl,6.863147877,6.482665224,6.551748336,6.720214361,6.546098093,6.656222291,6.695672776,6.389423313
Akr1d1,6.229856425,5.879159283,6.121624703,6.125588942,6.458148953,6.448073343,6.453219811,6.130994668
Akr1e1,10.96295616,11.13754964,11.09021538,11.15820527,11.28377818,11.18626287,11.09195602,11.30655442
Akr7a5,11.0486412,11.01667782,11.29765553,11.02115985,11.63765981,11.67393679,11.45848367,11.3994097
Akt1,12.93088181,13.05892985,13.07422027,13.21719323,13.22421986,13.07212481,12.96820503,13.07895303
Akt1s1,10.94489226,11.14749415,11.25969422,11.3255992,10.84966351,11.02584654,10.81508454,10.96639316
Akt2,13.07731185,12.99371722,12.57032224,13.28515519,15.2293662,14.31324772,14.10590736,14.02332874
Akt2-ps,5.879159283,5.879159283,6.051828943,5.879159283,5.879159283,6.069131724,6.062007068,5.879159283
Akt3,10.3601277,10.24479564,10.5474234,10.51967257,9.292107754,9.556181006,10.31668175,9.5937188
Aktip,12.8801663,12.90243375,13.07484213,13.08026283,12.96679667,13.03780059,12.9990536,13.10896446
AL603804.1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.058351933
AL607107.1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
AL607107.2,6.474410567,6.6662972,6.348588445,6.267313737,6.222079353,6.524416258,6.414771526,6.478044323
AL607142.1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
AL611930.1,6.614895923,6.828723339,6.671517623,6.250679493,6.653484763,6.519273286,6.730994926,6.403295324
AL626765.1,5.879159283,5.879159283,5.879159283,6.22838539,5.879159283,5.879159283,5.879159283,5.879159283
AL645849.1,6.412549048,6.553368564,5.879159283,6.422286583,6.352972116,5.879159283,6.659912641,5.879159283
AL645849.2,6.410077098,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
AL646044.1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
AL646044.2,7.001816949,6.359570518,6.758162299,6.500528332,6.907295104,6.530355795,6.577957188,6.784820925
AL669898.1,6.335976284,5.879159283,6.263834175,6.5194685,6.432805991,6.297016389,6.135634606,5.879159283
AL669898.2,5.879159283,6.295561495,5.879159283,6.169524374,6.340279288,6.187275057,5.879159283,6.165525544
AL691519.1,5.879159283,6.537124729,6.454299576,5.879159283,5.879159283,6.312688551,5.879159283,6.591500415
AL731706.1,9.888383216,9.80295393,10.28916545,9.93522931,9.557222347,9.678169587,9.893322317,9.798566484
AL731706.2,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
AL731810.1,7.07908248,6.933297031,6.800317656,6.806603121,6.917249338,6.534655877,6.709451412,6.655392963
AL732309.1,7.62172406,8.215247779,7.666100183,8.003308853,8.104586531,8.039030881,8.02543024,7.798636425
AL928605.1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
AL929555.1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Alad,11.09002325,11.13563719,11.1372333,10.98961736,11.34053849,11.24667714,11.2429633,11.35092177
Alas1,12.24747908,12.17256664,12.32028972,12.23355089,12.01203562,11.92180443,11.9133494,11.8189181
Alas2,7.519872516,7.127422339,6.341309664,6.68940841,7.136530861,6.828936689,7.260837262,6.494387076
Alb,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.150258445,5.879159283,6.058415671
Alcam,10.79102085,11.94651627,10.49789657,10.70338857,12.77411275,11.38178858,10.89743521,12.31291921
Aldh16a1,8.982276135,9.463073347,9.704925928,9.026132471,9.506764775,9.649806367,9.461274765,9.508808292
Aldh18a1,11.01086814,11.10090163,10.79096467,10.81511378,11.25125485,11.58159693,11.38362989,11.78799354
Aldh1a1,10.81974797,10.90386055,10.23548577,10.48380822,13.05607775,12.75129217,12.25993761,12.48636385
Aldh1a2,6.546358457,6.700364928,6.175783273,6.769633101,6.073350149,6.414494774,6.136827399,6.409693009
Aldh1a3,7.168646444,7.615993808,7.052799241,7.122793679,6.716527987,7.563349036,7.282674224,7.461247418
Aldh1a7,7.593121003,7.026982991,7.415431007,7.466777992,7.599862073,7.191520164,7.568033698,7.464899083
Aldh1b1,10.30305905,9.936371447,10.20151173,9.809720966,9.046153414,10.02942731,9.952154515,10.08375338
Aldh1l1,12.06266402,12.14998022,11.91072186,12.74440119,15.47263327,14.51307579,14.43428569,14.19225187
Aldh1l2,8.650931686,8.488253852,8.148880503,8.955561718,9.211201113,9.441985335,9.56667755,9.548855603
Aldh2,11.78920537,11.94333428,11.93257373,12.3579208,13.6651001,13.19483786,12.95452674,12.88308965
Aldh3a1,9.027392195,7.729259201,8.544877325,8.067453826,7.294979327,7.602033663,7.927468186,7.805178434
Aldh3a2,11.79237042,11.94968669,11.80654877,11.87897932,12.57167381,12.37389815,12.29346016,12.38822933
Aldh3b1,8.698628264,9.019655047,9.151577311,8.962084818,11.40723721,10.64962623,10.30232708,10.3552785
Aldh3b2,7.416925514,8.167065203,7.840187343,7.202672832,6.599155704,7.239145205,7.197783148,7.544708786
Aldh3b3,6.37153214,6.291486925,5.879159283,6.725205933,6.403451101,6.727182857,6.16105915,6.07409161
Aldh4a1,10.24714517,10.56735487,10.42851112,11.09256178,13.42901926,12.46598474,12.32848987,12.3193268
Aldh5a1,9.480258676,9.488367113,9.50151666,9.914493805,11.40371211,10.62636855,10.35746655,10.28669005
Aldh6a1,11.82637129,11.97570738,11.66357325,12.48897946,14.39824308,13.55565212,13.45099089,13.41127431
Aldh7a1,11.34022993,11.47855259,11.48985562,11.7791655,13.88688145,13.04173547,13.02250054,12.88813211
Aldh8a1,6.720245405,6.812002448,6.3147556,6.68711571,6.994152754,6.501483019,6.661065034,6.640013243
Aldh9a1,10.75523547,10.90644676,10.45044723,10.99394008,13.05127752,12.3644238,12.41273834,12.23482924
Aldoa,17.65467823,17.58269816,17.75864993,17.5866124,16.65677645,16.88893578,16.93194484,16.94431379
Aldoa-ps3,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Aldoa-ps4,5.879159283,5.879159283,6.054856837,6.124256219,5.879159283,5.879159283,5.879159283,6.055028887
Aldoart1,5.879159283,5.879159283,6.051324219,6.125844773,5.879159283,5.879159283,6.062098214,6.057379108
Aldoart2,6.166262997,5.879159283,6.121648502,6.052621948,6.073842684,5.879159283,5.879159283,6.056119644
Aldob,6.540293529,7.037119821,6.439141251,6.907844311,6.246926467,6.353748005,6.448707981,6.348565885
Aldoc,16.04145844,16.19723673,15.84956193,16.82266708,18.96184888,18.14774728,17.8559531,17.81708465
Alg1,11.36500009,11.34907698,11.52627886,11.23465294,11.01485568,10.64369151,10.74957748,10.60262767
Alg10b,9.436507842,9.384008716,9.311295115,9.14938371,9.259362006,9.137980852,9.338939875,9.185621558
Alg11,10.81850702,11.08482589,10.8242783,10.85784399,10.70371333,10.83674523,10.69149435,10.88790552
Alg12,9.425395857,8.980270672,9.230038629,9.202290428,8.969580913,8.680316543,8.419180882,8.441062939
Alg13,8.248607214,8.220023875,8.677922964,8.495018875,8.391533379,8.693054292,8.572750787,8.977124337
Alg14,9.788769347,9.809423272,9.975105249,9.954681437,10.2601761,10.20737315,9.879472159,10.15061655
Alg2,13.30645456,13.2003722,13.23497665,13.19963266,13.07380131,13.17157018,13.26639669,13.18618284
Alg3,10.22911367,10.3579418,10.37589031,10.35331452,11.38902299,10.79487806,10.61726783,10.62423621
Alg5,10.19509902,10.44981823,10.57337728,10.43137347,10.88658096,10.44546692,10.20867802,10.25023799
Alg6,9.909507304,9.688173008,10.19998481,9.857819641,9.83603969,9.654885896,9.674706321,9.638243603
Alg8,9.791437445,9.756315559,9.5289957,9.562187256,8.085411417,7.901033359,8.313336356,8.133530639
Alg9,10.58262752,10.97395236,10.76754115,10.94330151,11.82116997,11.35105579,11.27588184,11.43574975
Alk,7.249049962,7.260947962,7.082906438,7.490305262,8.110029979,7.71045407,8.16464663,7.70612855
Alkal1,6.491017748,6.09809889,5.879159283,6.177393399,6.076325411,6.066413618,6.283961714,6.372483314
Alkal2,6.877596196,7.806142579,7.254223293,7.105166682,6.71821198,7.098309136,7.368144484,7.282238353
Alkbh1,9.917625141,10.22725733,10.06887598,10.35037163,10.61938759,10.55484743,10.46742491,10.47445121
Alkbh2,8.432690335,8.062523911,8.587887226,8.18862464,8.107090969,8.313432003,7.92801881,7.971552445
Alkbh3,9.645450691,9.881861976,9.411600304,9.439362486,10.10002237,9.607473095,9.332593724,9.468976978
Alkbh4,9.39512637,9.413840746,9.687106604,9.565077156,9.750888221,9.365348552,9.559685311,9.386341099
Alkbh5,11.57303651,11.00542697,11.86884962,11.5541509,11.31919376,11.48458203,11.39325871,11.45280302
Alkbh6,11.3414116,11.3869671,11.50858562,11.31753087,11.14755651,11.34841319,11.27129344,11.30614047
Alkbh7,9.861742914,9.808920252,10.09452826,10.00078872,10.60000201,10.44827991,10.25597367,10.31084132
Alkbh8,11.06475101,11.10198404,10.82507977,11.04666427,10.39596314,10.615485,10.42948782,10.64647994
Allc,6.535145197,6.323782437,7.048933894,6.509894054,6.163623327,6.490558082,6.234929871,6.530107421
Alms1,8.94554274,8.706209467,8.397731962,8.534747683,9.671545452,8.998828105,9.162216883,8.341531088
Alms1-ps1,6.165810997,6.402952515,6.637740061,6.753242877,7.129259112,6.505285312,6.79389041,6.625022638
Alms1-ps2,7.031156898,6.729928266,7.071031348,6.65580871,7.915927075,7.025640468,7.157950631,6.80476353
Alox12,6.883637774,6.688054739,6.515354891,6.636381723,6.707631826,6.433886898,6.430136086,6.597437591
Alox12b,8.135139555,8.754274732,8.42944423,8.005295777,6.71407847,7.023201236,7.322938885,7.220240385
Alox12e,6.154287079,7.016819376,6.223682623,5.879159283,6.617231139,6.5573758,5.879159283,6.634781244
Alox15,5.879159283,6.181682807,6.361012035,6.225913839,5.879159283,5.879159283,5.879159283,5.879159283
Alox5,6.280453126,6.468749955,6.764262695,6.416741618,7.525945562,7.816843195,7.7932207,8.121182036
Alox5ap,7.553291061,7.835957082,7.780624961,7.657584712,7.056909858,7.841216031,7.574324719,7.546674274
Alox8,7.658362487,7.573945808,8.478434472,8.111482988,7.496664836,7.967022486,7.755505954,8.022391581
Aloxe3,8.706473818,8.404751852,9.101433618,8.581060426,8.38189915,8.450644627,8.826772819,8.616968127
Alpi,5.879159283,5.879159283,5.879159283,5.879159283,6.387022714,5.879159283,5.879159283,5.879159283
Alpk1,8.617000562,8.393831648,7.798624847,8.504827418,9.459847159,8.58418424,8.793398745,8.704840002
Alpk2,6.695842149,6.461476291,6.475586679,6.599770124,6.562086456,6.827223663,6.659683317,6.753962924
Alpk3,6.326284102,6.68977642,6.11931295,6.225355599,7.153850092,6.831391369,7.025123224,6.784518041
Alpl,9.779381854,10.03912868,9.266197043,10.35821179,11.95530713,11.75088689,11.70714796,11.54468838
Alppl2,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Als2,11.13445018,10.94214466,10.90154056,11.10662857,10.50868735,10.62550968,11.1406439,10.69118992
Als2cl,9.375694475,8.877847629,8.873583515,8.988044205,10.74183194,10.01317661,10.44440616,9.810452132
Als2cr12,6.252349954,6.49565409,6.143175671,6.373811831,6.404711084,6.126426811,6.375497285,6.403367853
Alx1,6.600151745,6.181159251,6.360005002,6.178859343,6.213497546,6.395331702,6.701403256,6.488017595
Alx3,5.879159283,5.879159283,6.22478612,5.879159283,5.879159283,6.105019662,6.253973258,5.879159283
Alx4,6.7504745,6.774523927,6.709423886,6.79127732,6.311668293,6.419118378,6.604966439,6.442657732
Alyref,11.31723921,11.17974303,11.68685828,11.63747591,11.96084667,12.10271558,12.16390123,12.36980652
Alyref2,8.769064185,8.446081172,8.699892146,8.605239374,8.923601384,8.942862754,9.111355189,8.98239044
Amacr,9.91384473,10.12170721,9.996159846,10.01647346,9.353153687,9.532785727,9.049169971,9.365727292
Ambn,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Ambp,5.879159283,5.879159283,6.124320426,5.879159283,5.879159283,6.06928543,6.24510244,6.130384483
Ambra1,10.96192059,10.96123008,10.86120323,11.01303047,10.70028202,10.76772285,10.90824308,10.56663789
Amd-ps1,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Amd-ps3,6.457521503,5.879159283,7.113365231,6.644221239,5.879159283,6.374402852,5.879159283,5.879159283
Amd-ps4,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Amd-ps5,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.061994456,5.879159283
Amd-ps6,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Amd1,12.31134485,12.38493062,12.62661594,12.53865954,12.42691322,12.17246191,12.33227703,12.12812416
Amd2,8.211193552,7.446634446,8.703033245,8.57150666,7.956114482,8.584466363,7.924958223,8.152177365
Amdhd1,6.412878536,6.443750997,6.618674152,6.685570784,6.425269324,6.55962617,6.555719838,6.379961847
Amdhd2,10.09656568,10.2494041,10.32683473,10.16460161,10.73222689,10.57156521,10.22007431,10.50214791
Amelx,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,6.071064363,5.879159283,5.879159283
Amer1,9.556250549,9.536726922,9.25059809,9.278812749,9.871811489,9.603504072,9.620807306,9.64685405
Amer2,12.11670434,12.12526024,11.8807027,12.19484986,12.9448677,12.60545208,12.47306346,12.21832808
